ticket_id;data_contato;id_cliente;matricula_agente;motivo_contato;csat;comentario_csat
662625;2025-12-22 06:01:22;8311200266;82045;Reclamação sobre transportadora;4;Atendimento excelente, resolveram meu problema muito rápido.
256189;2025-12-30 07:37:24;1617212942;10319;Esqueci minha senha;3;Grosseria total do atendente ao telefone.
877048;2025-12-26 21:34:59;9556178460;66897;Reclamação sobre transportadora;4;Gostei da agilidade na entrega e no suporte.
707488;2025-12-02 16:36:32;5935320149;47136;Boleto não gerado;2;Taxa abusiva que apareceu do nada no meu extrato.
344303;2025-12-04 01:22:10;6629913550;43771;Atraso na entrega;3;Se eu recebo um pagamento, não tem lógica esperar análise de 72h.
175532;2025-12-21 23:37:45;4211999973;63276;Status do pedido;5;O melhor atendimento que já tive em e-commerce.
138669;2025-12-09 19:54:17;2382677827;86561;Pedido incompleto;2;Atendimento demorado e muito burocrático.
871185;2025-12-05 13:09:37;2404177686;97701;Dúvida sobre garantia;2;Fui roubada via pix, contestei em menos de meia hora e nao fui restituido.
248468;2025-12-16 04:41:36;5403382034;64029;Atraso na entrega;5;Ótima experiência do usuário (UX).
612643;2025-12-08 01:02:26;6366681877;40199;Pedido incompleto;2;Impossível falar ou ser atendido por pessoas... saudades do atendimento humano.
785592;2025-12-05 08:48:52;6739834859;68660;Embalagem danificada;2;Vocês descontaram uma cesta de serviço que eu não contratei.
119989;2025-12-01 23:22:33;9427513323;37235;Suspeita de fraude;1;Impossível falar ou ser atendido por pessoas... saudades do atendimento humano.
594109;2025-12-21 10:30:54;1682203298;99535;Embalagem danificada;5;A atendente Maria foi um anjo, resolveu o que ninguém conseguia.
748410;2025-12-10 01:45:30;9534149013;44799;Status do pedido;4;Problema resolvido com eficácia. Parabéns à equipe.
148026;2025-12-30 03:18:03;7190683193;14322;Suspeita de fraude;5;Atendimento excelente, resolveram meu problema muito rápido.
354471;2025-12-09 18:37:52;7325692761;70699;Reclamação sobre transportadora;2;Bloquearam a conta por receber depósito, e não consegui desbloquear.
835363;2025-12-14 00:46:58;9780033232;27878;Produto entregue errado;5;O melhor atendimento que já tive em e-commerce.
780301;2025-12-23 19:58:10;7421594188;27878;Atraso na entrega;4;O aplicativo é muito intuitivo e fácil de usar.
236878;2025-12-28 21:10:48;7444830150;95187;Rastreamento não atualiza;3;Péssimo, eu fui roubada, vocês não resolvem absolutamente nada.
115063;2025-12-16 03:21:04;9929367685;18229;Alteração de dados cadastrais;3;Não é claro o procedimento, confuso!
280616;2025-12-01 21:55:47;3856696491;79233;Dúvida sobre garantia;4;Ótima experiência do usuário (UX).
763393;2025-12-23 14:46:20;9828801599;98537;Estorno não realizado;4;Estorno caiu na hora, confiança total.
152384;2025-12-30 09:06:01;7324932223;87841;Cupom de desconto inválido;4;Achei o design do app muito limpo e moderno.
422266;2025-12-26 09:20:48;1891666140;45778;Dúvida sobre garantia;2;Não consigo achar a opção de cancelar, escondem de propósito.
960607;2025-12-21 13:09:33;4528534164;62976;Status do pedido;4;Gosto quando a empresa valoriza o tempo do cliente.
932251;2025-12-12 05:00:10;1814249351;88547;Agendamento de entrega;4;Amei a facilidade de navegação no novo app.
202018;2025-12-28 21:41:52;5880217279;32703;Atraso na entrega;4;O sistema de segurança me passa muita credibilidade.
578344;2025-12-31 01:58:07;1551450565;42679;Rastreamento não atualiza;4;A atendente foi muito simpática e prestativa.
740916;2025-12-29 13:21:26;5443000266;48528;Dúvida sobre garantia;5;Sempre que preciso sou bem atendido.
278980;2025-12-09 01:02:14;8908740050;96999;Rastreamento não atualiza;5;A atendente foi muito simpática e prestativa.
975930;2025-12-13 01:07:15;5039707796;62349;Consulta de disponibilidade de estoque;4;Gosto quando a empresa valoriza o tempo do cliente.
719752;2025-12-22 17:44:52;9395351774;46588;Solicitação de devolução;5;A atendente foi muito simpática e prestativa.
167064;2025-12-29 03:37:08;1944324717;60934;Solicitação de devolução;1;Cobrando duas vezes a mesma fatura.
957525;2025-12-04 02:51:22;1523046293;32224;Atraso na entrega;5;Clareza nas informações, sem letras miúdas.
957179;2025-12-14 19:09:08;8753573027;16977;Suspeita de fraude;4;Gostei da agilidade na entrega e no suporte.
211496;2025-12-02 15:36:57;5645520528;60878;Suspeita de fraude;3;Banco cobra sempre valores de cesta que não contratamos.
219726;2025-12-15 16:29:22;9254821782;18229;Cupom de desconto inválido;1;Respostas frias que parecem vir de uma máquina, sem qualquer acolhimento.
621292;2025-12-11 21:12:05;2526740630;64827;Problema com vale-presente;1;Péssimo, eu fui roubada, vocês não resolvem absolutamente nada.
723879;2025-12-25 07:50:47;6608759613;77460;Erro ao finalizar compra;1;Parece que estou falando com um robô o tempo todo, zero empatia.
937995;2025-12-09 11:27:06;8335062372;11341;Produto entregue errado;2;Bloquearam a conta por receber depósito, e não consegui desbloquear.
745533;2025-12-12 22:08:40;6634518226;49426;Cancelamento de compra;1;Péssimo! Esse débito automático é horrível, demora muito pra debitar...
331287;2025-12-12 23:26:20;5001077592;97161;Erro ao finalizar compra;5;Sem filas, sem espera, direto ao ponto. Perfeito.
166175;2025-12-17 22:42:03;1917119613;52670;Dúvida sobre frete;2;Taxa abusiva que apareceu do nada no meu extrato.
943530;2025-12-17 13:46:42;3056537297;46020;Pix não aprovado;3;Não dá para ver o que está sendo digitado no chat.
312484;2025-12-21 07:56:48;4482248141;81217;Embalagem danificada;5;Clareza nas informações, sem letras miúdas.
546915;2025-12-30 17:07:08;2556601809;88547;Dúvida sobre garantia;1;Péssimo, pessoas que atuam como máquinas, serviço repetitivo.
453729;2025-12-09 16:04:05;2936702153;81260;Confirmação de pagamento;5;Clareza nas informações, sem letras miúdas.
950941;2025-12-13 22:22:10;7967387223;99535;Alteração de dados cadastrais;4;Adorei a nova funcionalidade de pix, muito rápida.
976500;2025-12-11 02:15:09;3007481368;86996;Alteração de endereço de entrega;3;Pedem documento que já enviei 3 vezes, desorganização total.
873774;2025-12-05 11:36:45;1396145849;32120;Erro ao finalizar compra;1;Lentidão absurda para carregar a página inicial.
811351;2025-12-31 05:17:36;4221248149;38460;Problema com vale-presente;1;Péssimo! Esse débito automático é horrível, demora muito pra debitar...
521536;2025-12-05 06:04:42;4205384349;36706;Nota fiscal não recebida;3;Processo arcaico, exigem ir na agência para algo digital.
439984;2025-12-07 12:46:05;2299419063;83243;Problema com vale-presente;1;Muito lento o atendimento, a culpa não é da atendente, mas do sistema.
226670;2025-12-04 23:00:59;6559804314;46450;Cancelamento de compra;2;Atendimento insensível, consultor não demonstrou interesse no meu problema grave.
817318;2025-12-20 18:29:35;7426707393;95423;Dificuldade de navegação no site;1;Taxa abusiva que apareceu do nada no meu extrato.
703945;2025-12-16 12:19:49;9885511142;34424;Dúvida sobre frete;4;Amei a facilidade de navegação no novo app.
672401;2025-12-23 02:35:55;3175780350;77994;Nota fiscal não recebida;1;Péssimo, pessoas que atuam como máquinas, serviço repetitivo.
244000;2025-12-20 18:28:06;2732894349;16355;Pedido incompleto;5;Muito bom, recomendo a todos.
437211;2025-12-08 21:16:16;1561926886;97305;Suspeita de fraude;2;Taxa abusiva que apareceu do nada no meu extrato.
977057;2025-12-20 20:37:52;3537309627;96999;Agendamento de entrega;5;Gosto quando a empresa valoriza o tempo do cliente.
931627;2025-12-26 22:01:00;2095762019;11456;Atraso na entrega;2;A informação que o chat me passou não é a mesma do extrato.
323589;2025-12-12 01:45:40;7254952118;39695;Atraso na entrega;5;Muito satisfeito com a solução apresentada.
901351;2025-12-14 19:34:29;5842848696;16977;Solicitação de devolução;3;Vocês descontaram uma cesta de serviço que eu não contratei.
147800;2025-12-26 14:07:26;9173418640;33863;Consulta de disponibilidade de estoque;4;Clareza nas informações, sem letras miúdas.
721894;2025-12-03 17:07:36;4950618545;45368;Nota fiscal não recebida;1;Atendimento sem ação nenhuma, era mais fácil ser atendido pelo bot.
281873;2025-12-27 17:27:11;1920782198;35444;Dúvida sobre tamanho/medidas;4;Sempre que preciso sou bem atendido.
451801;2025-12-30 09:39:44;1687959795;83243;Reclamação sobre transportadora;1;Pedem documento que já enviei 3 vezes, desorganização total.
166292;2025-12-05 19:41:00;1799794744;32120;Produto entregue errado;4;Atendimento excelente, resolveram meu problema muito rápido.
226610;2025-12-18 10:00:19;6675769255;93398;Esqueci minha senha;1;Atendimento demorado e muito burocrático.
387198;2025-12-22 01:04:09;3391213688;84249;Cancelamento de compra;3;Bloquearam a conta por receber depósito, e não consegui desbloquear.
248097;2025-12-26 16:48:23;2885369993;44799;Alteração de dados cadastrais;1;Não consigo achar a opção de cancelar, escondem de propósito.
894348;2025-12-04 11:38:49;6539810853;30001;Suspeita de fraude;2;ATENDIMENTO PESSIMO! Estou a meses tentando alterar meu nome...
535320;2025-12-12 19:44:40;7284927359;42679;Cobrança duplicada no cartão;4;Sem filas, sem espera, direto ao ponto. Perfeito.
276214;2025-12-23 18:33:02;7269929380;98575;Dúvida sobre garantia;5;Finalmente uma empresa que ouve o cliente.
830119;2025-12-10 17:24:28;7426858226;97305;Esqueci minha senha;3;O chat indica falar com um especialista, mas mandam retornar outro dia.
487896;2025-12-23 09:25:22;5322359258;99535;Nota fiscal não recebida;5;Atendimento excelente, resolveram meu problema muito rápido.
680290;2025-12-19 05:57:14;1077304240;42566;Estorno não realizado;4;Atendimento excelente, resolveram meu problema muito rápido.
273021;2025-12-10 14:21:37;7024504783;32703;Agendamento de entrega;4;Fui atendido prontamente e com muita educação.
559969;2025-12-25 21:29:23;8569107574;48286;Estorno não realizado;1;Não é claro o procedimento, confuso!
355479;2025-12-28 08:28:17;2727507608;34240;Estorno não realizado;1;Pedem documento que já enviei 3 vezes, desorganização total.
710256;2025-12-01 14:37:15;9605962661;64827;Embalagem danificada;5;Tudo certo, consegui tirar minha dúvida em poucos minutos.
142675;2025-12-01 05:49:06;9448111041;89935;Confirmação de pagamento;3;O aplicativo fecha sozinho quando tento ver o extrato.
239849;2025-12-12 09:13:58;4079700404;97701;Esqueci minha senha;4;Fui atendido prontamente e com muita educação.
204823;2025-12-17 05:23:43;4661459242;81260;Erro ao finalizar compra;4;Gosto quando a empresa valoriza o tempo do cliente.
929478;2025-12-30 21:20:12;5153464258;99682;Status do pedido;3;Péssimo atendimento, já to a 10 dias tentando fazer uma contestação.
988528;2025-12-24 20:44:52;1545714643;62976;Consulta de disponibilidade de estoque;3;A fila de espera nunca anda, desisti.
762904;2025-12-18 02:21:50;4985434551;68897;Nota fiscal não recebida;4;Amei a facilidade de navegação no novo app.
742191;2025-12-02 02:52:28;7457248418;98537;Nota fiscal não recebida;1;Banco cobra sempre valores de cesta que não contratamos.
494401;2025-12-17 18:23:18;3307191856;79769;Alteração de dados cadastrais;3;Péssimo! Esse débito automático é horrível, demora muito pra debitar...
915437;2025-12-08 06:43:41;8688576428;66810;Problema com vale-presente;3;Taxa abusiva que apareceu do nada no meu extrato.
265416;2025-12-12 02:13:15;8570127091;21575;Dúvida sobre garantia;5;Adorei a nova funcionalidade de pix, muito rápida.
116389;2025-12-11 14:22:47;5869046804;66897;Esqueci minha senha;3;Não dá para ver o que está sendo digitado no chat.
610622;2025-12-04 11:42:44;4394931432;48528;Consulta de disponibilidade de estoque;4;Clareza nas informações, sem letras miúdas.
184643;2025-12-16 08:51:18;3571382966;67978;Alteração de dados cadastrais;1;Bloquearam a conta por receber depósito, e não consegui desbloquear.
106658;2025-12-27 01:40:12;8641810409;62976;Alteração de dados cadastrais;1;Quanta burocracia desnecessária! Só continuo aqui porque a empresa exige!
107574;2025-12-28 23:42:06;4266280363;42679;Erro ao finalizar compra;5;Suporte técnico nota mil.
288128;2025-12-25 09:59:31;9161013180;60878;Solicitação de devolução;5;Gosto quando a empresa valoriza o tempo do cliente.
193471;2025-12-05 10:04:16;9446578647;31202;Cupom de desconto inválido;3;Atendimento insensível, consultor não demonstrou interesse no meu problema grave.
841071;2025-12-20 19:31:49;1994770655;22151;Pedido incompleto;4;O processo foi simples e sem burocracia, me surpreendeu.
783415;2025-12-09 20:02:41;1780411779;84798;Agendamento de entrega;1;A fila de espera nunca anda, desisti.
722571;2025-12-05 10:53:13;9221193810;78265;Produto entregue com defeito;5;Tudo certo, consegui tirar minha dúvida em poucos minutos.
397514;2025-12-13 03:07:05;3415582507;53903;Rastreamento não atualiza;1;Os apps estão péssimo, toda hora trava, da erro muito ruim.
536440;2025-12-20 05:25:27;7154675273;34345;Dúvida sobre garantia;5;Consegui resolver tudo pelo chat sem precisar ligar.
827191;2025-12-01 16:25:55;1421241774;11035;Alteração de endereço de entrega;4;Muito bom, recomendo a todos.
946632;2025-12-19 05:09:40;9447648890;41111;Consulta de disponibilidade de estoque;2;O atendente nem leu o que eu escrevi, mandou resposta pronta.
930724;2025-12-06 08:25:26;1778744573;97513;Erro ao finalizar compra;5;Atendimento excelente, resolveram meu problema muito rápido.
910090;2025-12-28 12:18:06;6304451948;74981;Reclamação sobre transportadora;5;Estorno caiu na hora, confiança total.
599135;2025-12-06 12:19:37;5674420102;77932;Alteração de endereço de entrega;2;Nunca vi um banco que o cliente tem conta a anos e não oferece crédito.
825990;2025-12-05 14:40:22;5376473247;23020;Pedido incompleto;5;O aplicativo é muito intuitivo e fácil de usar.
233056;2025-12-02 09:52:17;6911012137;87841;Dúvida sobre tamanho/medidas;5;Clareza nas informações, sem letras miúdas.
316174;2025-12-14 02:53:49;3272154536;50776;Solicitação de devolução;5;Tudo certo, consegui tirar minha dúvida em poucos minutos.
250038;2025-12-05 09:05:55;9947118882;52670;Cancelamento de compra;5;Estorno caiu na hora, confiança total.
770905;2025-12-22 21:22:49;9298095107;35688;Confirmação de pagamento;4;Problema resolvido com eficácia. Parabéns à equipe.
384111;2025-12-16 14:33:36;1716915573;89935;Dúvida sobre frete;5;A atendente foi muito simpática e prestativa.
648496;2025-12-20 09:20:59;3674325175;50233;Agendamento de entrega;5;Amei a facilidade de navegação no novo app.
572298;2025-12-13 00:44:34;4241435535;47360;Dúvida sobre tamanho/medidas;4;Amei a facilidade de navegação no novo app.
532046;2025-12-23 16:12:09;4957366035;14322;Confirmação de pagamento;4;Fui atendido prontamente e com muita educação.
350875;2025-12-28 22:44:57;8959316692;64136;Suspeita de fraude;3;Meu limite sumiu sem aviso prévio.
283027;2025-12-07 08:36:31;8255692176;15579;Cancelamento de compra;5;O processo foi simples e sem burocracia, me surpreendeu.
740195;2025-12-05 22:44:39;3132643403;82813;Dúvida sobre tamanho/medidas;5;O processo foi simples e sem burocracia, me surpreendeu.
825272;2025-12-22 04:30:41;7394609945;62349;Produto entregue com defeito;4;Consegui resolver tudo pelo chat sem precisar ligar.
139448;2025-12-18 13:46:53;7275874873;77460;Cancelamento de compra;3;Respostas frias que parecem vir de uma máquina, sem qualquer acolhimento.
725236;2025-12-16 17:59:24;7526918982;41407;Produto entregue errado;1;Pedem documento que já enviei 3 vezes, desorganização total.
288744;2025-12-19 20:56:34;7340406570;98575;Esqueci minha senha;1;Lentidão absurda para carregar a página inicial.
852037;2025-12-21 14:29:52;6195191209;97161;Confirmação de pagamento;4;Fui atendido prontamente e com muita educação.
624170;2025-12-31 00:42:25;2825985297;68660;Cupom de desconto inválido;3;Os apps estão péssimo, toda hora trava, da erro muito ruim.
